price,form,interface,speed,gig,sgig,brand,supplier,comment
869,M.2,NVME,PCIe5,4000,0.217,Samsung,scorptec,"samsung 4tb ssd_ 9100 pro_ 2280 m.2 nvme 2.0 pcie 5.0 with heatsink_ read up to 14_800mb/s_ write up to 13_400 mb/s_ random read and write 2_200/2_600 kiops_ 2_400tb tbw_ 1.5m hours mtbf_ v-nanc tlc_ compatible with pc and ps5"
139,M.2,NVME,?,1000,0.139,WD,scorptec,"western digital wd 1tb_ wd black sn7100_ m.2 2280 nvme pcie 4.0_ read up to 7_250mb/s_ write up to 6_900mb/s_ random read/write 1_000k/1_400k iops_ 1_200 tbw_ tlc 3d nand"
199,M.2,NVME,?,2000,0.100,WD,scorptec,"western digital wd 2tb_ wd black sn7100_ m.2 2280 nvme pcie 4.0_ read up to 7_250mb/s_ write up up 6_900mb/s_ random read/write 1_000k/1_400k iops_ 600 tbw_ tlc 3d nand"
105,M.2,NVME,?,1000,0.105,Team,scorptec,"team 1tb ssd_ t-force g50_ m.2 2280 nvme pcie 4.0_ read up to 5000mb/s_ write up to 4800mb/s_ 3m hours mtbf_ 650tbw_ graphene heatsink"
199,M.2,NVME,?,2000,0.100,Team,scorptec,"team 2tb ssd_ t-force g50_ m.2 2280 nvme pcie 4.0_ read up to 5000mb/s_ write up to 4500mb/s_ 3m hours mtbf_ 1300tbw_ graphene heatsink"
99,M.2,NVME,?,500,0.198,WD,scorptec,"western digital wd 500gb ssd_ wd black sn7100 m.2 2280 nvme pcie 4.0_ read up to 6_800mb/s_ write up to 5_800mb/s_ 1.750m hours mtbf_ tlc 3d nand"
199,M.2,NVME,?,2000,0.100,WD,scorptec,"western digital wd 2tb ssd_ wd black sn7100 m.2 2280 nvme pcie 4.0_ read up to 7_250mb/s_ write up to 6_900mb/s_ 1.750m hours mtbf_ tlc 3d nand"
299,M.2,NVME,?,1000,0.299,Kingston,scorptec,"kingston 1tb ssd_ fury renegade g5 m.2 2280 nvme pcie 5.0_ read up to 14_200mb/s_ write up to 11_000mb/s_ 2m hours mtbf_ 1.0pb tbw_ 3d tlc"
459,M.2,NVME,?,2000,0.230,Kingston,scorptec,"kingston 2tb ssd_ fury renegade g5 m.2 2280 nvme pcie 5.0_ read up to 14_700mb/s_ write up to 14_000mb/s_ 2m hours mtbf_ 2.0pb tbw_ 3d tlc"
879,M.2,NVME,?,4000,0.220,Kingston,scorptec,"kingston 4tb ssd_ fury renegade g5 m.2 2280 nvme pcie 5.0_ read up to 14_800mb/s_ write up to 14_000mb/s_ 2m hours mtbf_ 4.0pb tbw_ 3d tlc"
1028,"3.5""",SATA,SATA,10000,0.103,Seagate,scorptec,"synology diskstation ds423 tower 4 bay nas for soho; seagate ironwolf nas 10tb 3.5"" sata hdd_ st10000vn000"
159,"3.5""",SATA,"RPM:  5400",4000,0.040,WD,scorptec,"western digital wd 4tb red plus 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ for 1 to 8 bay nas_ mtbf 1m hours_ 180 tbw_ cmr"
175,"3.5""",SATA,"RPM:  5400",4000,0.044,Seagate,scorptec,"seagate 4tb ironwolf nas 3.5 inch hard drive_ sata iii_ 5400rpm_ 256mb cache_ max transfer 202mb/s_ 1m hours mtbf_ cmr_ for 1 to 8 bays nas"
299,"3.5""",SATA,"RPM:  5640",8000,0.037,WD,scorptec,"western digital wd 8tb red plus nas 3.5"" hard drive_ sata iii_ 5640rpm_ 256mb cache_ for 1 to 8 bay nas_ 1m hours mtbf_ 180 tbw_ cmr"
319,"3.5""",SATA,"RPM:  7200",8000,0.040,Seagate,scorptec,"seagate 8tb ironwolf nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ cmr"
239,"3.5""",SATA,"RPM:  5400",8000,0.030,Seagate,scorptec,"seagate 8tb barracuda 3.5 inch hard drive_ sata iii_ 5400rpm_ 256mb cache_ smr"
146,"3.5""",SATA,"RPM:  5400",4000,0.036,WD,scorptec,"western digital wd 4tb purple 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ surveillance storage_ supports 64 cameras_ cmr"
229,"3.5""",SATA,"RPM:  5640",8000,0.029,WD,scorptec,"western digital wd 8tb blue 3.5"" hard drive_ sata iii_ 5640rpm_ 256mb cache_ max transfer 215mb/s_ cmr"
107,"3.5""",SATA,"RPM:  7200",2000,0.053,Seagate,scorptec,"seagate 2tb barracuda 3.5 inch hard drive_ sata 3_ 7200rpm_ 256mb cache_ smr"
619,"3.5""",SATA,"RPM:  7200",18000,0.034,Seagate,scorptec,"seagate 18tb exos x18 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 270mb/s_ 2.5m hours mtbf_ 512e/4kn_ cmr"
469,"3.5""",SATA,"RPM:  7200",12000,0.039,Seagate,scorptec,"seagate 12tb ironwolf nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 210mb/s_ 1m hours mtbf_ 4kn/512e_ cmr"
159,"3.5""",SATA,"RPM:  5400",4000,0.040,Seagate,scorptec,"seagate 4tb barracuda 3.5 inch hard drive_ sata iii_ 5400rpm_ 256mb cache_ smr"
139,"3.5""",SATA,"RPM:  5400",4000,0.035,WD,scorptec,"western digital wd 4tb blue 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ cmr"
429,"3.5""",SATA,"RPM:  7200",10000,0.043,Seagate,scorptec,"seagate 10tb ironwolf nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ cmr"
229,"3.5""",SATA,"RPM:  5400",6000,0.038,WD,scorptec,"western digital wd 6tb purple 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ surveillance storage_ up to 64 cameras_ cmr"
669,"3.5""",SATA,"RPM:  7200",16000,0.042,Seagate,scorptec,"seagate 16tb ironwolf nas 3.5 inch hard drive_ sata 3_ 7200rpm_ 256mb cache_ max transfer 210mb/s_ 1m hours mtbf_ cmr"
255,"3.5""",SATA,"RPM:  5400",6000,0.043,WD,scorptec,"western digital wd 6tb red plus 3.5 inch hard drive_ sata iii_ 5400rpm_ 256mb cache_ for 1 to 8 bay nas_ 1m hours mtbf_ 180 tbw_ cmr"
1009,"3.5""",SATA,"RPM:  7200",20000,0.050,Seagate,scorptec,"seagate 20tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 2.5m hours mtbf_ cmr"
399,"3.5""",SATA,"RPM:  7200",8000,0.050,Seagate,scorptec,"seagate 8tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 255mb/s_ 2m hours mtbf_ 4kn/512e_ cmr"
579,"3.5""",SATA,"RPM:  7200",10000,0.058,Seagate,scorptec,"seagate 10tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 263mb/s_ 2m hours mtbf_ 4kn/512e_ cmr"
197,"3.5""",SATA,"RPM:  7200",2000,0.099,WD,scorptec,"western digital wd 2tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 64mb cache_ for 1 to 16 bay nas_ 1m hours mtbf_ 300 tbw_ cmr"
93,"3.5""",SATA,"RPM:  7200",2000,0.046,WD,scorptec,"western digital wd 2tb blue 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 215mb/s_ smr"
305,"3.5""",SATA,"RPM:  5400",8000,0.038,Seagate,scorptec,"seagate 8tb ironwolf nas 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ cmr"
399,"3.5""",SATA,"RPM:  7200",8000,0.050,WD,scorptec,"western digital wd 8tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 256mb cache_ unlimited bay support_ 2.5m hours mtbf_ 550 tbw_ cmr"
469,"3.5""",SATA,"RPM:  7200",12000,0.039,WD,scorptec,"western digital wd 12tb red plus nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ for 1 to 8 bay nas_ mtbf 1m hours_ 180 tbw_ cmr"
659,"3.5""",SATA,SATA,16000,0.041,Seagate,scorptec,"seagate 16tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7_200rpm_ 256mb cache_ 2.5m hours mtbf_ cmr"
269,"3.5""",SATA,"RPM:  5400",6000,0.045,Seagate,scorptec,"seagate 6tb ironwolf 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ max transfer 202mb/s_ 1m hours mtbf_ cmr"
899,"3.5""",SATA,"RPM:  7200",22000,0.041,Seagate,scorptec,"seagate 22tb ironwolf pro 3.5"" hard drive for nas_ sata iii_ 7200rpm_ 512mb cache_ max transfer 285mb/s_ 2.5m hours mtbf_ 4kn/512e_ cmr"
589,"3.5""",SATA,"RPM:  7200",16000,0.037,Synology,scorptec,"synology 16tb plus series 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ 1.2m hours mtbf_ 180 tbw_ cmr"
299,"3.5""",SATA,"RPM:  5400",8000,0.037,Seagate,scorptec,"seagate 8tb skyhawk 3.5inch hard drive_ sata iii_ 5400rpm_ 256mb cache_ 180mb/s max transfer rate_ 1m hours mtbf_ rv sensors_ ata streaming support_ cmr"
429,"3.5""",SATA,"RPM:  7200",10000,0.043,WD,scorptec,"western digital wd 10tb red plus nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ for 1 to 8 bay nas_ 1m hours mtbf_ 180 tbw_ cmr"
599,"3.5""",SATA?,"RPM:  7200",14000,0.043,WD,scorptec,"western digital wd 14tb purple pro surveillance 3.5"" hard drive_ sata3_ 7200rpm_ 512mb cache_ 64x camera support_ 32 ai streams_ 2.5mh mtbf_ 550tb/yr workload_ cmr"
285,"3.5""",SATA,"RPM:  7200",4000,0.071,WD,scorptec,"western digital wd 4tb ultrastar dc hc310 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 512n_ cmr"
549,"3.5""",SATA,"RPM:  7200",12000,0.046,Seagate,scorptec,"seagate 12tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 270mb/s_ 2.5m hours mtbf_ 4kn/512e_ cmr"
379,"3.5""",SATA?,"RPM:  7200",8000,0.047,WD,scorptec,"western digital wd 8tb purple pro surveillance 3.5"" hard drive_ sata3_ 7200rpm_ 256mb cache_ 64x camera support_ 32 ai streams_ 2.5m hrs mtbf_ 550tb/yr workload_ cmr recording technology"
189,"3.5""",SATA,"RPM:  5400",4000,0.047,Synology,scorptec,"synology 4tb plus series 3.5"" hard drive for nas_ sata iii_ 5400rpm_ 256mb cache_ 1m hours mtbf_ 180 tbw_ cmr"
129,"3.5""",SATA,"RPM:  5400",3000,0.043,WD,scorptec,"western digital wd 3tb purple 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ surveillance storage_ up to 64 cameras_ cmr"
105,"3.5""",SATA,"RPM:  5400",2000,0.052,WD,scorptec,"western digital wd 2tb purple 3.5"" hard drive_ sata iii_ 5400rpm_ 64mb cache_ surveillance storage_ up to 64 hd cameras_ cmr"
259,"3.5""",SATA,"RPM:  7200",4000,0.065,WD,scorptec,"western digital wd 4tb red pro nas 3.5"" drive_ sata 3_ 7200rpm_ 256mb cache_ unlimited bay support_ 2.5m hours mtbf_ 500 tbw_ cmr"
158,"3.5""",SATA,SATA,4000,0.040,Seagate,scorptec,"seagate 4tb skyhawk 3.5"" hard drive for nvr_ sata iii_ 180mb/s transfer rate_ 256mb cache_ 1m hours mtbf_ rv sensors_ cmr"
999,"3.5""",SATA,"RPM:  7200",22000,0.045,WD,scorptec,"western digital wd 22tb purple pro surveillance 3.5 inch hard drive_ sata 3_ 7200rpm_ 512mb cache_ 64x camera support_ 32x ai streams_ 2m hours mtbf_ 550tb/yr workload_ cmr"
139,"3.5""",SATA,"RPM:  5400",2000,0.070,WD,scorptec,"western digital wd 2tb red plus 3.5"" hard drive_ sata iii_ 5400rpm_ 128mb cache_ nas storage_ mtbf 1m hours_ 180 tbw_ cmr"
425,"3.5""",SATA,SATA,10000,0.043,Seagate,scorptec,"seagate 10tb skyhawk ai surveillance 3.5 inch hard drive_ sata iii_ 245mb/s transfer rate_ 256mb cache_ 2m hours mtbf_ rv sensors_ cmr"
749,"3.5""",SATA?,"RPM:  7200",18000,0.042,WD,scorptec,"western digital wd 18tb purple pro surveillance 3.5"" hard drive_ sata3_ 7200rpm_ 512mb cache_ 64x camera support_ 32 ai streams_ 2.5mh mtbf_ 550tb/yr workload_ cmr"
289,"3.5""",SATA,"RPM:  7200",4000,0.072,Seagate,scorptec,"seagate 4tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 250mb/s_ 2m hours mtbf_ 4kn/512e_ cmr"
129,"3.5""",SATA,SATA,3000,0.043,Seagate,scorptec,"seagate 3tb skyhawk surveillance 3.5"" hard drive_ sata iii_ 180mb/s transfer rate_ 256mb cache_ 1m hours mtbf_ rv sensors_ cmr"
699,"3.5""",SATA,"RPM:  7200",18000,0.039,WD,scorptec,"western digital wd 18tb ultrastar dc hc550 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ 512e 4kn_ helioseal_ 2.5mh mtbf_ cmr"
799,"3.5""",SATA,"RPM:  7200",18000,0.044,Seagate,scorptec,"seagate 18tb ironwolf pro nas 3.5 inch hard drive_ sata iii_ 7200rpm_ 256mb cache_ transfer up to 285mb/s_ cmr"
769,"3.5""",SATA,"RPM:  7200",16000,0.048,Seagate,scorptec,"seagate 16tb exos x18 enterprise 3.5 inch hard drive_ sata 3_ 7200rpm_ 256mb cache_ max transfer 270mb/s_ 2.5m hours mtbf_ 512e/4kn_ cmr"
459,"3.5""",SATA,"RPM:  7200",12000,0.038,Seagate,scorptec,"seagate 12tb exos x18 enterprise 3.5 inch hard drive_ 512e/4kn sata iii_ 7200rpm_ 256mb cache_ max transfer rate 270mb/s_ 2.5m hours mtbf_ cmr"
1069,"3.5""",SATA,"RPM:  7200",24000,0.045,Seagate,scorptec,"seagate 24tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ max transfer 285mb/s_ 2.5m hours mtbf_ cmr"
475,"3.5""",SATA,"RPM:  7200",10000,0.048,WD,scorptec,"western digital wd 10tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 256mb cache_ for 1 to 16 bay nas_ 1m hours mtbf_ 300 tbw_ cmr"
419,"3.5""",SATA,"RPM:  7200",8000,0.052,Synology,scorptec,"synology 8tb plus series 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 1m hours mtbf_ 180 tbw_ cmr"
349,"3.5""",SATA,"RPM:  5640",8000,0.044,WD,scorptec,"western digital wd 8tb purple 3.5"" hard drive_ sata iii_ 5640rpm_ 256mb cache_ surveillance storage_ up to 64 hd cameras_ 1m hours mtbf_ cmr"
599,"3.5""",SATA,"RPM:  7200",12000,0.050,WD,scorptec,"western digital wd 12tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 256mb cache_ for 1 to 16 bay nas_ 1m hours mtbf_ 300 tbw_ cmr"
439,"3.5""",SATA,SATA,8000,0.055,Seagate,scorptec,"seagate 8tb skyhawk ai surveillance 3.5 inch hard drive_ sata iii_ 235mb/s transfer rate_ 256mb cache_ 2m hours mtbf_ rv sensors_ cmr"
479,"3.5""",SATA,"RPM:  7200",12000,0.040,WD,scorptec,"western digital wd 12tb ultrastar dc hc520 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 512e_ helioseal_ cmr"
479,"3.5""",SATA,"RPM:  7200",8000,0.060,Seagate,scorptec,"seagate 8tb exos 7e10 enterprise 3.5 inch hard drive_ 512e/4kn sata 3_ 7200rpm_ 256mb cache_ transfer up to 255mb/s_ 2m hours mtbf_ cmr"
789,"3.5""",SATA?,"RPM:  7200",18000,0.044,WD,scorptec,"western digital wd 18tb ultrastar dc hc550 se 3.5 inch hard drive_ 512e/4kn sas_ 7200rpm_ 512mb cache_ 2.5m hours mtbf_ 550tbw_ cmr"
82,"3.5""",SATA,"RPM:  5400",1000,0.082,WD,scorptec,"western digital wd 1tb purple 3.5"" hard drive_ sata iii_ 5400rpm_ 64mb cache_ surveillance storage_ up to 64 hd cameras_ cmr"
699,"3.5""",SATA,"RPM:  7200",16000,0.044,WD,scorptec,"western digital wd 16tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 512mb cache_ 1m hours mtbf_ 300 tbw_ cmr"
949,"3.5""",SATA,"RPM:  7200",20000,0.047,WD,scorptec,"western digital wd 20tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 512mb cache_ for 1 to 24 bay nas_ 1m hours mtbf_ 300 tbw_ cmr"
749,"3.5""",SATA,"RPM:  7200",14000,0.053,WD,scorptec,"western digital wd 14tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 512mb cache_ up to 255mb/s transfer rate_ 2.5m hours mtbf_ 550 tbw_ cmr"
229,"3.5""",SATA,"RPM:  7200",2000,0.115,WD,scorptec,"western digital wd 2tb ultrastar dc ha210 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 128mb cache_ 512n_ cmr"
929,"3.5""",SATA,"RPM:  7200",12000,0.077,Synology,scorptec,"synology 12tb hat3500 3.5 inch enterprise storage hard drive_ sata3 512e/4kn_ 7200rpm_ 256mb cache_ 242mb/s transfer speed_ 2.5m hours mttf_ 550tb/y workload"
999,"3.5""",SATA,"RPM:  7200",22000,0.045,WD,scorptec,"western digital wd 22tb red pro nas 3.5"" drive_ sata 3_ 7200rpm_ 512mb cache_ for 1 to 24 bay nas_ 1m hours mtbf_ 300 tbw_ cmr"
569,"3.5""",SATA,"RPM:  7200",14000,0.041,WD,scorptec,"western digital wd 14tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 262mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ 550tbw_ cmr"
1199,"3.5""",SATA,"RPM:  7200",24000,0.050,WD,scorptec,"western digital wd 24tb red pro nas 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 287mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ 550tbw_ cmr"
609,"3.5""",SATA,"RPM:  7200",8000,0.076,Synology,scorptec,"synology 8tb hat5310 3.5 inch enterprise nas hard drive_ sata3 512e/4kn_ 7200rpm_ 256mb cache_ 230mb/s transfer speed_ 2.5m hours mttf_ 550tb/y workload"
429,"3.5""",SATA?,"RPM:  7200",10000,0.043,WD,scorptec,"western digital wd 10tb purple pro smart video 3.5"" hard drive_ 7200 rpm_ 512mb cache_ up to 272mb/s transfer rate_ 2.5m mtbf_ 550 tbw_ optinand technology_ cmr"
249,"3.5""",SATA,SATA,6000,0.042,Seagate,scorptec,"seagate 6tb skyhawk surveillance 3.5"" hard drive_ sata iii_ 180mb/s transfer rate_ 256mb cache_ 1m hours mtbf_ rv sensors_ cmr"
369,"3.5""",SATA,"RPM:  7200",8000,0.046,WD,scorptec,"western digital wd 8tb ultrastar dc hc320 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 512e_ mtbf 2mh_ 0b36404_ 7k8"
549,"3.5""",SATA?,"RPM:  7200",12000,0.046,WD,scorptec,"western digital wd 12tb ultrastar dc hc520 enterprise 3.5"" hard drive_ sas_ 7200rpm_ 256mb cache_ 512e se p3_ cmr"
859,"3.5""",SATA,"RPM:  7200",18000,0.048,WD,scorptec,"western digital wd 18tb red pro 3.5"" nas hard drive_ sata iii_ 7200rpm_ 512mb cache_ for 1 to 8 bay nas_ 1m hours mtbf_ 300 tbw_ cmr"
539,"3.5""",SATA?,"RPM:  7200",12000,0.045,WD,scorptec,"western digital wd 12tb purple pro surveillance 3.5"" hard drive_ sata3_ 7200rpm_ 512mb cache_ 64x camera support_ 32 ai streams_ 2.5mh mtbf_ 550tb/yr workload_ cmr"
339,"3.5""",SATA,"RPM:  7200",6000,0.057,WD,scorptec,"western digital wd 6tb ultrastar dc hc310 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 512e_ cmr"
649,"3.5""",SATA,"RPM:  7200",16000,0.041,WD,scorptec,"western digital wd 16tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 262mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ cmr"
919,"3.5""",SATA,"RPM:  7200",20000,0.046,Seagate,scorptec,"seagate 20tb exos x20 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 285mb/s_ 2.5m hours mtbf_ 512e/4kn_ cmr"
859,"3.5""",SATA,"RPM:  7200",20000,0.043,WD,scorptec,"western digital wd 20tb ultrastar dc hc560 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ 512e 4kn_ helioseal_ 2.5mh mtbf_ cmr"
669,"3.5""",SATA,SATA,12000,0.056,Seagate,scorptec,"seagate 12tb skyhawk ai surveillance 3.5 inch hard drive_ sata iii_ 250mb/s transfer rate_ 256mb cache_ 2m hours mtbf_ rv sensors_ cmr"
399,"3.5""",SATA,"RPM:  7200",6000,0.067,Seagate,scorptec,"seagate 6tb ironwolf pro nas 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer rate 250mb/s_ 2m hours mtbf_ cmr"
1399,"3.5""",SATA,"RPM:  7200",20000,0.070,Synology,scorptec,"synology 20tb hat5310 3.5"" hard drive for enterprise server and nas_ sata 6gb/s 512e/4kn_ 7200rpm_ 256mb cache_ 281mb/s transfer rate_ 2.5m hours mttf_ 550tb/y workload"
899,"3.5""",SATA,"RPM:  7200",22000,0.041,Seagate,scorptec,"seagate 22tb exos x22 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ max transfer 285mb/s_ 2.5m hours mtbf_ 512e/4kn_ cmr"
859,"3.5""",SATA,SATA,16000,0.054,Seagate,scorptec,"seagate 16tb skyhawk ai surveillance 3.5 inch hard drive_ sata iii_ 250mb/s transfer rate_ 256mb cache_ 2m hours mtbf_ rv sensors_ cmr"
779,"3.5""",SATA,"RPM:  7200",18000,0.043,WD,scorptec,"western digital wd 18tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 269mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ cmr"
549,"3.5""",SATA,"RPM:  7200",10000,0.055,Seagate,scorptec,"seagate 10tb exos 7e10 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ max transfer 263mb/s_ 2m hours mtbf_ 512e/4kn_ cmr"
82,"3.5""",SATA,"RPM:  5400",1000,0.082,WD,scorptec,"western digital wd 1tb purple 3.5"" hard drive_ sata iii_ 5400rpm_ 64mb cache_ surveillance storage_ up to 64 cameras_ cmr"
1375,"3.5""",SATA,"RPM:  7200",24000,0.057,Seagate,scorptec,"seagate 24tb exos x24 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ max transfer 285mb/s_ 2.5m hours mtbf_ 4kn/512e_ cmr"
849,"3.5""",SATA,"RPM:  7200",20000,0.042,WD,scorptec,"western digital wd 20tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 269mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ 550tbw_ cmr"
309,"3.5""",SATA?,"RPM:  7200",4000,0.077,WD,scorptec,"western digital wd 4tb ultrastar dc hc310 enterprise 3.5"" hard drive_ sas_ 7200rpm_ 256mb cache_ 512e se p3_ cmr"
999,"3.5""",SATA?,"RPM:  7200",20000,0.050,Seagate,scorptec,"seagate 20tb exos x20 enterprise 3.5 inch hard drive_ 512e/4kn sas_ 7200rpm_ 256mb cache_ max transfer rate 265mb/s_ 2.5m hours mtbf_ cmr"
999,"3.5""",SATA?,"RPM:  7200",18000,0.056,Seagate,scorptec,"seagate 18tb exos x18 enterprise 3.5 inch hard drive_ 512e/4kn sas_ 7200rpm_ 256mb cache_ max transfer rate 270mb/s_ 2.5m hours mtbf_ cmr"
306,"3.5""",SATA,"RPM:  5400",6000,0.051,Synology,scorptec,"synology 6tb plus series 3.5"" hard drive_ sata iii_ 5400rpm_ 256mb cache_ 1m hours mtbf_ 180 tbw_ cmr"
549,"3.5""",SATA,"RPM:  7200",14000,0.039,WD,scorptec,"western digital wd 14tb ultrastar dc hc550 se 3.5inch enterprise hard drive_ sata_ 512e/4kn_ 7200rpm_ up to 262mb/s transfer rate_ 512mb cache_ 2.5m hours mtbf_ cmr"
579,"3.5""",SATA,"RPM:  7200",12000,0.048,WD,scorptec,"western digital wd 12tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 255mb/s transfer rate_ 256mb cache_ 2.5m mtbf_ cmr"
649,"3.5""",SATA,"RPM:  7200",14000,0.046,WD,scorptec,"western digital wd ultrastar 14tb dc hc530 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ 512e_ helioseal_ cmr"
649,"3.5""",SATA,"RPM:  7200",16000,0.041,WD,scorptec,"western digital wd 16tb ultrastar dc hc550 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 512e_ cmr"
1159,"3.5""",SATA,"RPM:  7200",16000,0.072,Synology,scorptec,"synology 16tb hat5300 3.5 inch enterprise storage hard drive_ sata3 512e/4kn_ 7200rpm_ 256mb cache_ 262mb/s transfer speed_ 2.5m hours mttf_ 550tb/y workload"
429,"3.5""",SATA,"RPM:  7200",8000,0.054,WD,scorptec,"western digital wd 8tb gold 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ transfer rate 255mb/s_ 2m hours mtbf_ cmr"
939,"3.5""",SATA,SATA,20000,0.047,Seagate,scorptec,"seagate 20tb skyhawk ai surveillance 3.5 inch hard drive_ sata iii_ 260mb/s transfer rate_ 256mb cache_ 2m hours mtbf_ rv sensors_ cmr"
289,"3.5""",SATA,"RPM:  7200",4000,0.072,WD,scorptec,"western digital wd 4tb ultrastar dc hc310 enterprise 3.5"" hard drive_ sata iii 512e se_ 7200rpm_ 256mb cache_ 2m hours mtbf_ cmr"
979,"3.5""",SATA,"RPM:  7200",22000,0.044,WD,scorptec,"western digital wd 22tb ultrastar dc hc570 se enterprise 3.5 inch hard drive_ 512e/4kn sata 3_ 7200rpm_ 512mb cache_ transfer rate 291mb/s_ 2.5mh mtbf_ cmr"
529,"3.5""",SATA,"RPM:  7200",12000,0.044,Synology,scorptec,"synology 12tb plus series 3.5"" hard drive_ sata iii_ 7200rpm_ 512mb cache_ 1.2m hours mtbf_ 180 tbw_ cmr"
999,"3.5""",SATA,"RPM:  7200",22000,0.045,WD,scorptec,"western digital wd 22tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 291mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ cmr"
299,"3.5""",SATA,"RPM:  7200",4000,0.075,WD,scorptec,"western digital wd 4tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 267mb/s transfer rate_ 256mb cache_ 2.5m mtbf_ 550tbw_ cmr"
379,"3.5""",SATA,"RPM:  7200",6000,0.063,WD,scorptec,"western digital wd 6tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 267mb/s transfer rate_ 256mb cache_ 2.5m mtbf_ 550tbw_ cmr"
399,"3.5""",SATA,"RPM:  7200",8000,0.050,WD,scorptec,"western digital wd 8tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 267mb/s transfer rate_ 256mb cache_ 2.5m mtbf_ 550tbw_ cmr"
85,"3.5""",SATA,"RPM:  7200",1000,0.085,WD,scorptec,"western digital wd 1tb blue 3.5"" hard drive_ sata iii_ 7200rpm_ 64mb cache_ cmr"
